asset_id,asset_name,asset_type,manufacturer,model,install_date,location,region,criticality,environment_type,service_interval_days,base_runtime_hours_per_week,base_load_pct
GEN_1353,Generator 1353,Generator,Generix,GENX-550,2020-04-04,Site_280,Central,High,Urban,90,56.18,52.68
GEN_1354,Generator 1354,Generator,MTU,MTU-480,2023-07-21,Site_010,East,Medium,Coastal,120,55.54,59.05
GEN_1355,Generator 1355,Generator,Caterpillar,CAT-450,2016-01-30,Site_079,West,Low,Coastal,180,69.74,66.23
GEN_1356,Generator 1356,Generator,MTU,MTU-480,2019-08-08,Site_258,East,Medium,Cold,90,28.02,47.02
GEN_1357,Generator 1357,Generator,MTU,MTU-480,2019-11-27,Site_158,Central,Medium,Hot-Dry,120,28.2,65.88
GEN_1358,Generator 1358,Generator,Kohler,KOH-400,2024-07-26,Site_276,South,High,Urban,90,27.02,64.9
GEN_1359,Generator 1359,Generator,Caterpillar,CAT-450,2017-11-04,Site_192,West,Medium,Urban,120,54.6,56.07
GEN_1360,Generator 1360,Generator,Caterpillar,CAT-450,2023-03-16,Site_196,West,Medium,Urban,120,48.22,83.08
GEN_1361,Generator 1361,Generator,Kohler,KOH-400,2015-03-24,Site_197,East,High,Coastal,90,52.88,49.04
GEN_1362,Generator 1362,Generator,Caterpillar,CAT-450,2019-07-18,Site_036,Central,Medium,Rural,90,47.4,39.18
GEN_1363,Generator 1363,Generator,Generix,GENX-550,2018-05-24,Site_257,Central,Low,Urban,120,69.87,61.73
GEN_1364,Generator 1364,Generator,Generix,GENX-550,2016-01-17,Site_274,West,High,Urban,90,55.21,87.78
GEN_1365,Generator 1365,Generator,Cummins,CUM-500,2020-06-28,Site_163,Central,Medium,Rural,120,59.74,74.77
GEN_1366,Generator 1366,Generator,Caterpillar,CAT-450,2019-05-31,Site_153,South,Low,Cold,90,53.07,95.0
GEN_1367,Generator 1367,Generator,Generix,GENX-550,2019-04-07,Site_071,South,Medium,Urban,90,42.6,55.31
GEN_1368,Generator 1368,Generator,Kohler,KOH-400,2015-04-29,Site_051,South,Medium,Hot-Dry,120,68.46,48.05
GEN_1369,Generator 1369,Generator,Generix,GENX-550,2015-02-23,Site_109,South,High,Cold,120,41.4,68.96
GEN_1370,Generator 1370,Generator,Caterpillar,CAT-450,2018-04-22,Site_194,Central,High,Hot-Dry,90,54.65,72.52
GEN_1371,Generator 1371,Generator,Caterpillar,CAT-450,2024-12-05,Site_031,East,Low,Coastal,90,39.31,88.22
GEN_1372,Generator 1372,Generator,Caterpillar,CAT-450,2015-06-24,Site_255,East,Medium,Cold,120,42.47,59.03
GEN_1373,Generator 1373,Generator,Generix,GENX-550,2019-07-31,Site_015,West,Medium,Hot-Dry,90,43.7,59.28
GEN_1374,Generator 1374,Generator,Cummins,CUM-500,2020-04-13,Site_023,West,Low,Cold,180,37.55,79.68
GEN_1375,Generator 1375,Generator,MTU,MTU-480,2017-04-07,Site_290,North,High,Urban,90,43.83,69.52
GEN_1376,Generator 1376,Generator,Kohler,KOH-400,2019-08-08,Site_122,Central,Medium,Cold,90,51.24,71.17
GEN_1377,Generator 1377,Generator,Cummins,CUM-500,2024-01-19,Site_002,East,High,Urban,90,85.84,46.79
GEN_1378,Generator 1378,Generator,Cummins,CUM-500,2019-03-11,Site_221,Central,High,Coastal,90,68.46,51.54
GEN_1379,Generator 1379,Generator,Cummins,CUM-500,2018-02-22,Site_067,East,High,Rural,180,51.79,94.89
GEN_1380,Generator 1380,Generator,Cummins,CUM-500,2019-03-26,Site_227,North,High,Cold,120,51.29,70.36
GEN_1381,Generator 1381,Generator,Cummins,CUM-500,2019-05-09,Site_240,South,Low,Urban,90,57.77,42.07
GEN_1382,Generator 1382,Generator,Generix,GENX-550,2015-08-10,Site_220,West,High,Hot-Dry,90,75.14,51.27
GEN_1383,Generator 1383,Generator,Generix,GENX-550,2017-09-30,Site_076,East,High,Rural,90,72.93,60.58
GEN_1384,Generator 1384,Generator,MTU,MTU-480,2015-01-19,Site_024,West,High,Hot-Dry,90,83.96,60.49
GEN_1385,Generator 1385,Generator,Kohler,KOH-400,2019-08-03,Site_116,East,Medium,Hot-Dry,120,51.55,57.1
GEN_1386,Generator 1386,Generator,Kohler,KOH-400,2019-02-21,Site_252,West,Low,Rural,120,56.74,57.95
GEN_1387,Generator 1387,Generator,Caterpillar,CAT-450,2021-04-28,Site_132,North,Medium,Cold,90,25.7,61.9
GEN_1388,Generator 1388,Generator,Caterpillar,CAT-450,2024-04-20,Site_088,Central,Medium,Hot-Dry,90,45.76,56.47
GEN_1389,Generator 1389,Generator,Generix,GENX-550,2023-09-14,Site_113,North,High,Hot-Dry,90,31.65,54.18
GEN_1390,Generator 1390,Generator,Caterpillar,CAT-450,2017-06-04,Site_198,South,High,Coastal,90,51.35,71.06
GEN_1391,Generator 1391,Generator,Kohler,KOH-400,2016-03-04,Site_156,West,High,Rural,90,55.08,79.25
GEN_1392,Generator 1392,Generator,MTU,MTU-480,2023-04-30,Site_037,West,High,Hot-Dry,90,68.17,61.03
GEN_1393,Generator 1393,Generator,Caterpillar,CAT-450,2024-06-05,Site_018,East,High,Hot-Dry,120,68.76,71.71
GEN_1394,Generator 1394,Generator,Generix,GENX-550,2016-12-17,Site_261,West,High,Hot-Dry,90,70.04,45.94
GEN_1395,Generator 1395,Generator,Cummins,CUM-500,2021-09-30,Site_189,East,Medium,Urban,90,66.15,56.05
GEN_1396,Generator 1396,Generator,Caterpillar,CAT-450,2015-12-12,Site_266,South,Medium,Coastal,90,83.51,58.68
GEN_1397,Generator 1397,Generator,Cummins,CUM-500,2023-06-21,Site_273,South,High,Hot-Dry,90,59.73,75.47
GEN_1398,Generator 1398,Generator,Generix,GENX-550,2019-02-19,Site_003,North,Low,Cold,120,36.77,71.96
GEN_1399,Generator 1399,Generator,Kohler,KOH-400,2024-01-31,Site_056,Central,High,Cold,120,61.66,47.38
GEN_1400,Generator 1400,Generator,Cummins,CUM-500,2015-02-19,Site_011,South,Medium,Urban,90,56.44,75.22
GEN_1401,Generator 1401,Generator,Caterpillar,CAT-450,2024-05-29,Site_198,East,High,Urban,90,84.96,66.03
GEN_1402,Generator 1402,Generator,Kohler,KOH-400,2019-03-26,Site_278,West,High,Hot-Dry,90,40.21,70.34
GEN_1403,Generator 1403,Generator,Caterpillar,CAT-450,2023-02-14,Site_014,South,Low,Rural,90,66.08,73.37
GEN_1404,Generator 1404,Generator,Cummins,CUM-500,2021-09-25,Site_259,South,Low,Urban,90,66.76,83.4
GEN_1405,Generator 1405,Generator,Kohler,KOH-400,2018-07-18,Site_068,South,High,Urban,120,94.03,35.99
GEN_1406,Generator 1406,Generator,MTU,MTU-480,2022-07-11,Site_152,Central,Medium,Cold,90,60.11,60.7
GEN_1407,Generator 1407,Generator,Kohler,KOH-400,2019-02-26,Site_208,North,Medium,Hot-Dry,90,68.45,77.19
GEN_1408,Generator 1408,Generator,Kohler,KOH-400,2015-01-13,Site_213,Central,Medium,Cold,90,49.13,69.09
GEN_1409,Generator 1409,Generator,Caterpillar,CAT-450,2024-05-02,Site_268,West,Medium,Coastal,90,58.38,77.73
GEN_1410,Generator 1410,Generator,Cummins,CUM-500,2022-11-11,Site_268,South,High,Urban,120,76.99,70.95
GEN_1411,Generator 1411,Generator,Caterpillar,CAT-450,2022-04-18,Site_200,South,Low,Urban,90,50.99,75.48
GEN_1412,Generator 1412,Generator,Generix,GENX-550,2015-09-28,Site_062,East,Medium,Rural,90,57.48,70.51
GEN_1413,Generator 1413,Generator,Generix,GENX-550,2021-03-08,Site_271,North,Medium,Rural,120,31.07,74.1
GEN_1414,Generator 1414,Generator,Caterpillar,CAT-450,2021-07-06,Site_073,North,Low,Cold,90,56.53,69.52
GEN_1415,Generator 1415,Generator,Generix,GENX-550,2018-01-25,Site_205,East,Medium,Coastal,90,49.41,42.9
GEN_1416,Generator 1416,Generator,Cummins,CUM-500,2022-10-09,Site_136,North,Medium,Urban,90,59.39,49.37
GEN_1417,Generator 1417,Generator,Cummins,CUM-500,2022-11-27,Site_054,Central,Medium,Cold,90,50.09,75.63
GEN_1418,Generator 1418,Generator,Cummins,CUM-500,2024-04-14,Site_034,South,Medium,Urban,90,72.43,44.38
GEN_1419,Generator 1419,Generator,Cummins,CUM-500,2018-07-26,Site_296,South,High,Cold,180,69.57,71.74
GEN_1420,Generator 1420,Generator,Generix,GENX-550,2020-07-30,Site_101,North,High,Urban,90,66.2,76.38
GEN_1421,Generator 1421,Generator,Cummins,CUM-500,2015-03-20,Site_093,East,Medium,Hot-Dry,90,53.3,33.56
GEN_1422,Generator 1422,Generator,Generix,GENX-550,2019-09-10,Site_011,West,High,Cold,90,66.34,61.39
GEN_1423,Generator 1423,Generator,Caterpillar,CAT-450,2019-07-15,Site_218,West,High,Cold,90,56.05,61.47
GEN_1424,Generator 1424,Generator,Caterpillar,CAT-450,2020-07-13,Site_238,Central,Medium,Rural,90,61.16,76.03
GEN_1425,Generator 1425,Generator,Cummins,CUM-500,2020-11-19,Site_065,Central,Low,Cold,90,56.78,61.63
GEN_1426,Generator 1426,Generator,Kohler,KOH-400,2018-02-10,Site_226,North,Medium,Cold,180,36.54,68.64
GEN_1427,Generator 1427,Generator,MTU,MTU-480,2022-01-15,Site_157,West,Medium,Hot-Dry,90,72.32,66.73
GEN_1428,Generator 1428,Generator,Kohler,KOH-400,2021-12-03,Site_142,East,High,Hot-Dry,180,59.88,70.72
GEN_1429,Generator 1429,Generator,Caterpillar,CAT-450,2018-03-09,Site_208,South,High,Urban,90,50.96,48.14
GEN_1430,Generator 1430,Generator,Cummins,CUM-500,2019-09-22,Site_292,North,Medium,Urban,120,56.0,46.92
GEN_1431,Generator 1431,Generator,Kohler,KOH-400,2015-12-05,Site_119,South,Low,Coastal,90,51.11,47.19
GEN_1432,Generator 1432,Generator,MTU,MTU-480,2018-10-02,Site_241,North,High,Urban,120,53.97,43.35
GEN_1433,Generator 1433,Generator,Generix,GENX-550,2018-10-09,Site_155,East,Medium,Hot-Dry,180,41.63,63.8
GEN_1434,Generator 1434,Generator,Generix,GENX-550,2023-12-08,Site_249,South,Medium,Urban,120,52.46,44.15
GEN_1435,Generator 1435,Generator,Caterpillar,CAT-450,2016-02-26,Site_261,Central,Medium,Urban,180,59.3,70.17
GEN_1436,Generator 1436,Generator,Caterpillar,CAT-450,2022-08-17,Site_232,East,Low,Rural,120,38.75,54.55
GEN_1437,Generator 1437,Generator,Cummins,CUM-500,2019-11-18,Site_259,Central,Low,Rural,90,41.32,39.23
GEN_1438,Generator 1438,Generator,MTU,MTU-480,2015-01-02,Site_131,North,High,Rural,90,54.45,69.68
GEN_1439,Generator 1439,Generator,Caterpillar,CAT-450,2018-04-08,Site_028,West,High,Urban,90,58.21,67.4
GEN_1440,Generator 1440,Generator,MTU,MTU-480,2017-11-01,Site_115,South,High,Cold,90,57.34,82.33
GEN_1441,Generator 1441,Generator,Kohler,KOH-400,2018-02-17,Site_221,West,High,Cold,90,56.45,46.62
GEN_1442,Generator 1442,Generator,Cummins,CUM-500,2021-09-14,Site_156,North,High,Coastal,90,46.84,66.98
GEN_1443,Generator 1443,Generator,Generix,GENX-550,2022-11-04,Site_270,East,Medium,Rural,90,49.91,86.06
GEN_1444,Generator 1444,Generator,Kohler,KOH-400,2019-03-03,Site_096,West,Medium,Rural,120,70.13,59.75
GEN_1445,Generator 1445,Generator,Kohler,KOH-400,2022-11-20,Site_287,East,High,Urban,120,53.83,69.58
GEN_1446,Generator 1446,Generator,Kohler,KOH-400,2023-04-24,Site_267,North,High,Urban,120,34.72,70.83
GEN_1447,Generator 1447,Generator,Generix,GENX-550,2020-12-01,Site_199,West,High,Urban,90,23.88,59.4
GEN_1448,Generator 1448,Generator,Caterpillar,CAT-450,2021-12-02,Site_174,East,High,Cold,90,74.35,30.73
GEN_1449,Generator 1449,Generator,Caterpillar,CAT-450,2016-10-19,Site_142,North,High,Hot-Dry,90,58.12,60.7
GEN_1450,Generator 1450,Generator,Kohler,KOH-400,2022-10-18,Site_196,South,Low,Hot-Dry,90,53.9,59.92
GEN_1451,Generator 1451,Generator,Kohler,KOH-400,2019-03-21,Site_062,North,Medium,Coastal,90,55.63,54.9
GEN_1452,Generator 1452,Generator,Caterpillar,CAT-450,2016-10-16,Site_212,West,Medium,Urban,90,77.56,52.36
GEN_1453,Generator 1453,Generator,Generix,GENX-550,2017-07-29,Site_216,North,Low,Hot-Dry,120,69.58,80.48
GEN_1454,Generator 1454,Generator,Generix,GENX-550,2019-05-13,Site_019,North,High,Rural,120,83.92,63.24
GEN_1455,Generator 1455,Generator,Cummins,CUM-500,2021-10-27,Site_075,South,Medium,Coastal,90,41.75,74.79
GEN_1456,Generator 1456,Generator,Cummins,CUM-500,2017-06-22,Site_071,Central,High,Urban,120,32.79,43.72
GEN_1457,Generator 1457,Generator,Cummins,CUM-500,2021-04-04,Site_280,Central,High,Rural,180,44.98,55.52
GEN_1458,Generator 1458,Generator,Generix,GENX-550,2015-12-28,Site_267,North,High,Cold,180,64.69,63.9
GEN_1459,Generator 1459,Generator,MTU,MTU-480,2015-03-23,Site_074,West,High,Rural,90,46.58,70.19
GEN_1460,Generator 1460,Generator,Generix,GENX-550,2022-03-03,Site_209,North,High,Urban,90,32.09,51.39
GEN_1461,Generator 1461,Generator,Caterpillar,CAT-450,2016-04-13,Site_141,West,Medium,Cold,120,66.07,89.7
GEN_1462,Generator 1462,Generator,Cummins,CUM-500,2021-01-09,Site_060,West,Low,Coastal,120,66.32,62.77
GEN_1463,Generator 1463,Generator,Caterpillar,CAT-450,2015-08-07,Site_227,North,High,Hot-Dry,90,44.72,49.03
GEN_1464,Generator 1464,Generator,Generix,GENX-550,2017-09-28,Site_175,Central,Medium,Coastal,120,22.63,69.04
GEN_1465,Generator 1465,Generator,MTU,MTU-480,2016-05-08,Site_153,East,Medium,Urban,90,95.0,72.99
GEN_1466,Generator 1466,Generator,Kohler,KOH-400,2020-05-13,Site_300,East,Medium,Coastal,90,85.68,82.33
GEN_1467,Generator 1467,Generator,MTU,MTU-480,2023-12-30,Site_243,West,Medium,Rural,120,60.1,57.22
GEN_1468,Generator 1468,Generator,Caterpillar,CAT-450,2018-11-21,Site_058,East,High,Cold,90,37.56,62.42
GEN_1469,Generator 1469,Generator,Kohler,KOH-400,2019-09-26,Site_057,East,High,Rural,180,52.28,95.0
GEN_1470,Generator 1470,Generator,Generix,GENX-550,2019-09-21,Site_293,Central,Medium,Cold,90,62.71,41.14
GEN_1471,Generator 1471,Generator,Kohler,KOH-400,2021-08-29,Site_108,West,Medium,Coastal,90,40.75,62.2
GEN_1472,Generator 1472,Generator,Generix,GENX-550,2020-06-07,Site_205,Central,Medium,Hot-Dry,120,93.99,68.99
GEN_1473,Generator 1473,Generator,Generix,GENX-550,2023-07-08,Site_058,Central,Medium,Hot-Dry,90,70.8,44.33
GEN_1474,Generator 1474,Generator,Cummins,CUM-500,2015-07-31,Site_297,East,Medium,Rural,90,66.48,63.01
GEN_1475,Generator 1475,Generator,Generix,GENX-550,2022-05-24,Site_170,North,Medium,Hot-Dry,90,56.96,65.44
GEN_1476,Generator 1476,Generator,Kohler,KOH-400,2024-01-15,Site_246,Central,High,Hot-Dry,120,59.72,56.85
GEN_1477,Generator 1477,Generator,Caterpillar,CAT-450,2020-04-05,Site_205,South,High,Hot-Dry,120,74.32,73.12
GEN_1478,Generator 1478,Generator,Cummins,CUM-500,2019-03-16,Site_119,Central,High,Urban,180,56.17,74.73
GEN_1479,Generator 1479,Generator,Kohler,KOH-400,2015-02-28,Site_063,South,Medium,Coastal,90,42.59,58.34
GEN_1480,Generator 1480,Generator,Caterpillar,CAT-450,2021-10-23,Site_156,South,High,Urban,90,50.85,54.72
GEN_1481,Generator 1481,Generator,Caterpillar,CAT-450,2024-09-09,Site_052,Central,Medium,Hot-Dry,90,34.73,58.0
GEN_1482,Generator 1482,Generator,Kohler,KOH-400,2021-01-22,Site_236,Central,High,Hot-Dry,90,72.18,49.59
GEN_1483,Generator 1483,Generator,Cummins,CUM-500,2022-07-29,Site_090,Central,Medium,Coastal,180,65.2,54.8
GEN_1484,Generator 1484,Generator,Cummins,CUM-500,2015-01-09,Site_297,South,Medium,Cold,90,39.69,76.44
GEN_1485,Generator 1485,Generator,Caterpillar,CAT-450,2024-03-04,Site_083,West,High,Urban,120,84.25,62.3
GEN_1486,Generator 1486,Generator,Cummins,CUM-500,2023-06-24,Site_159,Central,Medium,Cold,120,62.89,58.22
GEN_1487,Generator 1487,Generator,Kohler,KOH-400,2020-06-16,Site_212,Central,High,Urban,90,58.12,52.69
GEN_1488,Generator 1488,Generator,Kohler,KOH-400,2022-12-01,Site_071,West,High,Rural,120,31.83,67.15
GEN_1489,Generator 1489,Generator,Caterpillar,CAT-450,2019-06-22,Site_131,West,Medium,Urban,180,44.97,66.34
GEN_1490,Generator 1490,Generator,Generix,GENX-550,2023-02-08,Site_079,West,Medium,Cold,90,56.1,63.38
GEN_1491,Generator 1491,Generator,Kohler,KOH-400,2021-12-16,Site_136,South,High,Cold,180,68.75,55.31
GEN_1492,Generator 1492,Generator,Cummins,CUM-500,2023-01-10,Site_199,Central,Medium,Urban,90,55.37,87.99
GEN_1493,Generator 1493,Generator,Kohler,KOH-400,2020-02-26,Site_227,North,Medium,Hot-Dry,90,35.14,69.14
GEN_1494,Generator 1494,Generator,Kohler,KOH-400,2017-03-14,Site_049,South,Medium,Urban,90,50.03,58.81
GEN_1495,Generator 1495,Generator,Kohler,KOH-400,2019-07-13,Site_286,West,Medium,Cold,90,46.18,28.95
GEN_1496,Generator 1496,Generator,Cummins,CUM-500,2023-12-26,Site_196,Central,Low,Urban,120,78.76,65.92
GEN_1497,Generator 1497,Generator,Cummins,CUM-500,2017-06-20,Site_048,East,Medium,Coastal,120,71.13,75.96
GEN_1498,Generator 1498,Generator,MTU,MTU-480,2017-06-26,Site_143,Central,Low,Cold,90,45.1,61.11
GEN_1499,Generator 1499,Generator,Kohler,KOH-400,2016-07-03,Site_167,West,Medium,Cold,90,70.72,57.66
GEN_1500,Generator 1500,Generator,Caterpillar,CAT-450,2020-10-16,Site_276,East,Medium,Cold,120,53.85,77.52
GEN_1501,Generator 1501,Generator,Cummins,CUM-500,2017-04-09,Site_243,Central,Medium,Urban,90,64.43,63.58
GEN_1502,Generator 1502,Generator,Generix,GENX-550,2017-08-31,Site_281,West,High,Coastal,90,78.88,59.7
GEN_1503,Generator 1503,Generator,Generix,GENX-550,2019-02-16,Site_233,West,Medium,Hot-Dry,90,71.4,65.68
GEN_1504,Generator 1504,Generator,Cummins,CUM-500,2022-09-12,Site_141,East,Medium,Cold,120,71.55,58.24
GEN_1505,Generator 1505,Generator,Caterpillar,CAT-450,2021-01-23,Site_019,West,Medium,Cold,90,50.21,85.25
GEN_1506,Generator 1506,Generator,Cummins,CUM-500,2018-01-14,Site_142,North,High,Hot-Dry,120,47.86,61.31
GEN_1507,Generator 1507,Generator,MTU,MTU-480,2023-04-23,Site_130,South,Medium,Cold,180,83.97,41.27
GEN_1508,Generator 1508,Generator,Generix,GENX-550,2023-02-24,Site_059,East,High,Rural,120,58.7,62.52
GEN_1509,Generator 1509,Generator,Cummins,CUM-500,2019-09-23,Site_288,North,Medium,Cold,90,48.23,90.24
GEN_1510,Generator 1510,Generator,Kohler,KOH-400,2016-09-24,Site_205,South,Medium,Hot-Dry,120,32.93,57.29
GEN_1511,Generator 1511,Generator,Caterpillar,CAT-450,2022-11-10,Site_297,South,High,Cold,90,59.25,65.94
GEN_1512,Generator 1512,Generator,MTU,MTU-480,2024-01-04,Site_093,North,Medium,Cold,120,66.59,57.91
GEN_1513,Generator 1513,Generator,Kohler,KOH-400,2024-01-16,Site_150,North,High,Hot-Dry,90,40.96,60.76
GEN_1514,Generator 1514,Generator,Cummins,CUM-500,2020-03-30,Site_044,East,Low,Hot-Dry,120,74.47,67.62
GEN_1515,Generator 1515,Generator,Cummins,CUM-500,2021-01-30,Site_040,North,Medium,Rural,120,31.64,43.39
GEN_1516,Generator 1516,Generator,Kohler,KOH-400,2023-10-23,Site_010,South,High,Hot-Dry,90,40.25,76.34
GEN_1517,Generator 1517,Generator,Cummins,CUM-500,2019-06-26,Site_285,South,Medium,Urban,120,77.08,76.54
GEN_1518,Generator 1518,Generator,Cummins,CUM-500,2019-08-03,Site_250,North,Medium,Coastal,120,45.1,56.42
GEN_1519,Generator 1519,Generator,Generix,GENX-550,2022-01-04,Site_145,East,Low,Hot-Dry,90,37.4,54.5
GEN_1520,Generator 1520,Generator,Caterpillar,CAT-450,2015-01-14,Site_182,South,Medium,Coastal,120,57.7,54.21
GEN_1521,Generator 1521,Generator,Caterpillar,CAT-450,2022-03-30,Site_055,North,Medium,Hot-Dry,120,62.0,76.43
GEN_1522,Generator 1522,Generator,Generix,GENX-550,2023-08-12,Site_131,South,Low,Rural,120,95.0,67.72
GEN_1523,Generator 1523,Generator,Kohler,KOH-400,2015-01-11,Site_006,South,Medium,Urban,90,66.34,77.85
GEN_1524,Generator 1524,Generator,Caterpillar,CAT-450,2021-08-15,Site_300,East,Low,Cold,120,49.34,75.61
GEN_1525,Generator 1525,Generator,Kohler,KOH-400,2018-02-06,Site_213,West,High,Rural,90,85.66,65.37
GEN_1526,Generator 1526,Generator,Cummins,CUM-500,2021-08-24,Site_114,North,Medium,Cold,90,39.48,61.77
GEN_1527,Generator 1527,Generator,Generix,GENX-550,2016-02-05,Site_150,East,Medium,Rural,90,28.66,70.02
GEN_1528,Generator 1528,Generator,Cummins,CUM-500,2020-07-05,Site_054,South,Medium,Coastal,120,60.98,77.11
GEN_1529,Generator 1529,Generator,MTU,MTU-480,2021-01-23,Site_056,East,Low,Hot-Dry,120,44.95,45.17
GEN_1530,Generator 1530,Generator,Cummins,CUM-500,2020-02-14,Site_129,North,High,Rural,90,60.44,80.19
GEN_1531,Generator 1531,Generator,Cummins,CUM-500,2022-04-10,Site_045,West,Medium,Hot-Dry,90,34.93,65.2
GEN_1532,Generator 1532,Generator,Kohler,KOH-400,2022-10-22,Site_187,East,Medium,Urban,120,60.16,81.15
GEN_1533,Generator 1533,Generator,Caterpillar,CAT-450,2015-01-24,Site_282,East,High,Urban,180,37.27,62.67
GEN_1534,Generator 1534,Generator,Kohler,KOH-400,2016-12-06,Site_092,Central,High,Rural,90,41.34,48.47
GEN_1535,Generator 1535,Generator,Kohler,KOH-400,2019-01-22,Site_166,North,High,Rural,90,70.64,60.09
GEN_1536,Generator 1536,Generator,MTU,MTU-480,2019-05-06,Site_176,South,Medium,Urban,90,48.88,76.11
GEN_1537,Generator 1537,Generator,Generix,GENX-550,2016-03-15,Site_080,East,Medium,Urban,90,85.88,49.97
GEN_1538,Generator 1538,Generator,Cummins,CUM-500,2016-12-30,Site_195,Central,High,Coastal,120,34.3,58.54
GEN_1539,Generator 1539,Generator,Generix,GENX-550,2016-05-21,Site_094,Central,High,Rural,90,70.36,57.32
GEN_1540,Generator 1540,Generator,Generix,GENX-550,2024-06-10,Site_218,South,High,Cold,90,52.77,64.73
GEN_1541,Generator 1541,Generator,Caterpillar,CAT-450,2021-09-27,Site_212,West,Low,Coastal,90,45.29,67.6
GEN_1542,Generator 1542,Generator,Cummins,CUM-500,2017-06-22,Site_218,East,Medium,Hot-Dry,120,61.55,59.64
GEN_1543,Generator 1543,Generator,Generix,GENX-550,2020-05-01,Site_118,North,Medium,Coastal,90,56.24,60.97
GEN_1544,Generator 1544,Generator,Cummins,CUM-500,2015-12-09,Site_016,Central,High,Urban,90,38.07,52.92
GEN_1545,Generator 1545,Generator,Generix,GENX-550,2021-03-16,Site_299,East,High,Rural,90,72.95,46.41
GEN_1546,Generator 1546,Generator,Generix,GENX-550,2017-05-18,Site_258,Central,High,Rural,120,61.11,76.65
GEN_1547,Generator 1547,Generator,Kohler,KOH-400,2016-06-03,Site_114,South,Low,Cold,90,46.13,51.9
GEN_1548,Generator 1548,Generator,Kohler,KOH-400,2022-10-20,Site_289,Central,Medium,Urban,90,44.43,65.95
GEN_1549,Generator 1549,Generator,Caterpillar,CAT-450,2021-11-11,Site_121,South,High,Hot-Dry,90,31.18,36.15
GEN_1550,Generator 1550,Generator,Caterpillar,CAT-450,2024-06-11,Site_279,Central,Low,Hot-Dry,120,66.55,87.14
GEN_1551,Generator 1551,Generator,MTU,MTU-480,2023-03-06,Site_129,West,Low,Coastal,90,18.87,56.96
GEN_1552,Generator 1552,Generator,Kohler,KOH-400,2019-09-05,Site_111,South,Medium,Cold,120,47.03,58.37
GEN_1553,Generator 1553,Generator,MTU,MTU-480,2016-05-26,Site_078,Central,Medium,Rural,90,65.02,75.56
GEN_1554,Generator 1554,Generator,Caterpillar,CAT-450,2021-04-04,Site_186,West,Medium,Cold,120,58.11,72.63
GEN_1555,Generator 1555,Generator,Kohler,KOH-400,2019-04-02,Site_282,North,Medium,Coastal,120,48.32,79.01
GEN_1556,Generator 1556,Generator,Caterpillar,CAT-450,2024-11-14,Site_282,Central,Medium,Cold,180,66.5,65.4
GEN_1557,Generator 1557,Generator,MTU,MTU-480,2016-10-17,Site_148,Central,Medium,Cold,90,73.91,77.55
GEN_1558,Generator 1558,Generator,Generix,GENX-550,2021-12-18,Site_040,North,Medium,Coastal,120,60.89,57.72
GEN_1559,Generator 1559,Generator,Kohler,KOH-400,2022-09-24,Site_274,South,Low,Coastal,90,65.34,52.86
GEN_1560,Generator 1560,Generator,Caterpillar,CAT-450,2024-01-27,Site_174,South,Medium,Urban,90,45.02,58.78
GEN_1561,Generator 1561,Generator,Generix,GENX-550,2018-04-27,Site_036,South,High,Hot-Dry,120,15.0,62.42
GEN_1562,Generator 1562,Generator,Kohler,KOH-400,2019-02-21,Site_255,East,High,Coastal,120,37.01,49.63
GEN_1563,Generator 1563,Generator,MTU,MTU-480,2020-09-26,Site_013,West,Low,Urban,120,58.58,50.87
GEN_1564,Generator 1564,Generator,Generix,GENX-550,2022-10-21,Site_102,South,Medium,Hot-Dry,120,56.99,49.01
GEN_1565,Generator 1565,Generator,Cummins,CUM-500,2017-05-07,Site_172,Central,Low,Hot-Dry,90,59.22,70.64
GEN_1566,Generator 1566,Generator,Cummins,CUM-500,2021-10-19,Site_290,North,Low,Urban,120,63.59,75.04
GEN_1567,Generator 1567,Generator,Generix,GENX-550,2016-03-26,Site_282,Central,Medium,Coastal,180,57.46,65.97
GEN_1568,Generator 1568,Generator,MTU,MTU-480,2018-12-14,Site_156,North,Low,Cold,120,38.68,70.01
GEN_1569,Generator 1569,Generator,Cummins,CUM-500,2015-09-26,Site_086,South,Medium,Coastal,120,87.45,60.06
GEN_1570,Generator 1570,Generator,Cummins,CUM-500,2021-09-15,Site_041,North,High,Rural,90,87.8,49.17
GEN_1571,Generator 1571,Generator,Generix,GENX-550,2015-10-23,Site_077,West,High,Coastal,90,49.11,57.79
GEN_1572,Generator 1572,Generator,Caterpillar,CAT-450,2018-08-24,Site_067,West,High,Coastal,90,45.88,65.86
GEN_1573,Generator 1573,Generator,Cummins,CUM-500,2019-01-12,Site_036,North,Low,Rural,180,41.13,53.03
GEN_1574,Generator 1574,Generator,Caterpillar,CAT-450,2015-03-15,Site_069,South,Medium,Urban,120,57.83,72.47
GEN_1575,Generator 1575,Generator,Generix,GENX-550,2023-10-27,Site_300,North,High,Coastal,120,48.6,58.26
GEN_1576,Generator 1576,Generator,Kohler,KOH-400,2024-06-22,Site_204,South,High,Hot-Dry,90,49.87,73.48
GEN_1577,Generator 1577,Generator,Caterpillar,CAT-450,2022-03-29,Site_258,Central,Medium,Cold,120,44.84,55.36
GEN_1578,Generator 1578,Generator,Caterpillar,CAT-450,2017-05-27,Site_136,South,Medium,Coastal,90,74.66,92.77
